0,-22.20000000000001,0
10,-107.60000000000011,2
20,-190.79999999999959,3
30,-301.2999999999985,4
40,-468.49999999999847,4
50,-682.2999999999981,4
60,-729.6000000000004,5
70,-849.3000000000014,7
80,-906.3000000000029,10
90,-1038.000000000003,10
100,-1058.400000000002,11
110,-1189.2000000000007,11
120,-1261.9999999999968,13
130,-1252.399999999992,15
140,-1302.499999999988,18
150,-1304.2999999999834,20
160,-1352.799999999978,21
170,-1368.3999999999694,24
180,-1322.7999999999672,28
190,-1405.9999999999716,28
200,-1392.0999999999642,31
210,-1404.7999999999663,35
220,-1443.1999999999632,35
230,-1393.6999999999603,38
240,-1337.0999999999522,42
250,-1217.8999999999508,49
260,-1197.5999999999485,52
270,-1196.0999999999424,52
280,-1146.1999999999314,57
290,-1163.3999999999312,59
300,-1193.7999999999315,59
310,-1289.999999999924,60
320,-1345.6999999999168,62
330,-1405.2999999999233,63
340,-1440.9999999999195,64
350,-1394.8999999999169,67
360,-1350.6999999999118,71
370,-1379.8999999999091,72
380,-1406.1999999999055,73
390,-1366.999999999896,77
400,-1396.4999999998893,78
410,-1411.9999999998804,79
420,-1434.399999999883,81
430,-1380.1999999998768,86
440,-1368.599999999873,88
450,-1275.3999999998705,93
460,-1325.5999999998658,93
470,-1285.2999999998615,96
480,-1273.3999999998607,100
490,-1310.3999999998598,101
500,-1258.7999999998563,104
510,-1196.9999999998508,107
520,-1212.9999999998506,108
530,-1268.9999999998545,108
540,-1243.6999999998545,111
550,-1222.6999999998543,114
560,-1173.499999999848,118
570,-1154.899999999841,120
580,-1071.6999999998338,124
590,-1058.2999999998258,126
600,-953.1999999998269,131
610,-875.0999999998281,136
620,-775.6999999998291,142
630,-732.1999999998299,145
640,-666.7999999998304,149
650,-614.0999999998346,153
660,-562.9999999998382,156
670,-536.0999999998443,158
680,-480.09999999984564,161
690,-420.59999999984785,163
700,-307.39999999985037,168
710,-274.2999999998534,170
720,-81.49999999985286,176
730,-13.899999999853069,179
740,47.100000000146835,182
750,148.70000000014699,188
760,351.1000000001455,196
770,472.30000000014473,202
780,586.6000000001418,207
790,768.9000000001391,215
800,876.7000000001353,221
810,998.7000000001315,225
820,1052.7000000001383,228
830,1233.0000000001362,235
840,1431.2000000001417,241
850,1546.6000000001493,246
860,1824.6000000001509,255
870,1975.4000000001624,261
880,2184.0000000001683,270
890,2293.5000000001787,274
900,2431.700000000194,281
910,2673.8000000001985,290
920,2762.2000000002154,292
930,2879.8000000002344,296
940,3028.700000000249,303
950,3195.7000000002645,309
960,3360.200000000276,315
970,3552.6000000002823,324
980,3738.500000000286,331
990,3919.700000000297,337
1000,3984.5000000003142,341
1010,4198.70000000032,349
1020,4428.300000000292,357
1030,4599.200000000263,363
1040,4724.600000000231,368
1050,4983.800000000228,377
1060,5107.700000000173,382
1070,5273.000000000145,388
1080,5471.900000000118,396
1090,5620.000000000077,402
1100,5860.200000000064,411
1110,6052.8000000000375,418
1120,6281.700000000028,427
1130,6467.700000000008,435
1140,6653.299999999996,442
1150,6785.899999999949,448
1160,6964.799999999921,456
1170,6981.599999999857,459
1180,7156.399999999825,466
