0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20,-140.3615229949355
20,-142.64932360500097
20,-144.93712421506643
20,-147.03210022300482
20,-149.1270762309432
20,-151.0292276367545
20,-152.73855444043875
20,-154.44788124412298
20,-155.96438344568014
20,-157.28806104511023
20,-158.6117386445403
20,-159.74259171634912
20,-160.87344478815794
20,-161.81147333234549
20,-162.55667734891176
20,-163.30188136547804
20,-162.30188136547804
20,-161.30188136547804
20,-160.30188136547804
20,-159.30188136547804
20,-158.30188136547804
20,-157.30188136547804
20,-156.30188136547804
20,-155.30188136547804
20,-145.30188136547804
30,-128.91583946719766
40,-158.6794512309134
40,-161.04930001869798
40,-163.10692090168595
40,-165.16454178467393
40,-166.9099347628653
40,-168.34309983626008
40,-170.45626494660974
40,-172.93720218911767
40,-174.73813939467072
40,-175.5468486584723
40,-176.35555792227387
40,-177.84426722303033
40,-176.84426722303033
40,-175.84426722303033
40,-174.84426722303033
40,-173.84426722303033
40,-172.84426722303033
40,-171.84426722303033
40,-170.84426722303033
40,-169.84426722303033
40,-170.59669763222337
40,-171.661355946213
40,-172.72601426020265
40,-173.79067257419229
40,-175.16755879297853
40,-176.54444501176476
40,-178.2335591353476
40,-179.92267325893044
40,-181.92401528730989
60,-247.8370437696576
100,-330.06401339173317
100,-332.31870824098587
100,-334.3012800216675
100,-336.2838518023491
100,-337.9943005144596
100,-339.70474922657013
100,-341.41519793868065
100,-342.8535235822201
100,-344.9718492627144
100,-347.7701749801636
100,-349.6163775920868
100,-351.46258020401
100,-353.03665974736214
100,-353.9307392537594
100,-352.9307392537594
100,-351.9307392537594
100,-350.9307392537594
100,-349.9307392537594
100,-348.9307392537594
100,-347.9307392537594
100,-346.9307392537594
100,-345.9307392537594
100,-344.9307392537594
100,-343.9307392537594
100,-342.9307392537594
100,-343.6693982332945
100,-344.4080572128296
100,-343.4080572128296
100,-344.4188392609358
100,-345.429621309042
100,-346.71252650022507
100,-347.99543169140816
100,-349.55045995116234
110,-375.6082053780556
130,-429.6740095615387
130,-432.15940046310425
130,-434.4975953102112
130,-436.8357901573181
130,-439.0270665585995
130,-441.21834295988083
130,-443.2627009153366
130,-445.1601404249668
130,-447.057579934597
130,-448.80810099840164
130,-450.55862206220627
130,-452.1622246801853
130,-453.6189088523388
130,-455.07559302449226
130,-456.38535875082016
130,-457.5482059568167
130,-458.7110531628132
130,-459.7269818484783
130,-460.74291053414345
130,-461.6119206994772
130,-462.48093086481094
130,-463.2030225098133
130,-463.9251141548157
130,-462.9251141548157
130,-461.9251141548157
130,-460.9251141548157
130,-459.9251141548157
130,-449.9251141548157
140,-449.8717437237501
150,-478.595665499568
150,-481.01742292940617
150,-483.43918035924435
150,-485.70524345338345
150,-487.97130654752254
150,-490.08167530596256
150,-492.1920440644026
150,-494.1467184871435
150,-496.10139290988445
150,-497.9003729969263
150,-499.69935308396816
150,-501.34263883531094
150,-502.9859245866537
150,-504.4735160022974
150,-505.9611074179411
150,-507.2930044978857
150,-508.6249015778303
150,-509.80110432207584
150,-510.9773070663214
150,-511.9978154748678
150,-513.0183238834143
150,-513.8831379562616
150,-514.747952029109
150,-515.6127661019564
150,-516.3218858391047
150,-517.0310055762529
150,-516.0310055762529
150,-515.0310055762529
150,-514.0310055762529
150,-513.0310055762529
150,-503.03100557625294
160,-482.08240189403296
180,-565.2671042904258
190,-573.5511796101928
200,-602.3983713276684
