1190,11632.3,589,0.494957983,9.775042017
1200,11811.1,597,0.4975,9.842583333
1210,11989.6,604,0.499173554,9.908760331
1220,12150.4,610,0.5,9.959344262
1230,12265.6,613,0.498373984,9.97203252
1240,12285.2,615,0.495967742,9.907419355
1250,12441.7,620,0.496,9.95336
1260,12725.2,628,0.498412698,10.09936508
1270,12870.3,633,0.498425197,10.13409449
1280,13059.7,639,0.49921875,10.20289062
1290,13287.5,646,0.500775194,10.3003876
1300,13441,651,0.500769231,10.33923077
1310,13604.3,656,0.500763359,10.38496183
1320,13740.3,661,0.500757576,10.40931818
1330,13987.2,668,0.502255639,10.51669173
1340,14247.1,675,0.503731343,10.63216418
1350,14563.6,683,0.505925926,10.78785185
1360,14744.4,689,0.506617647,10.84147059
1370,14915.1,695,0.50729927,10.88693431
1380,15082.3,701,0.507971014,10.9292029
1390,15014.3,702,0.505035971,10.80165468
1400,15043.2,704,0.502857143,10.74514286
1410,15376.4,713,0.505673759,10.90524823
1420,15636.8,722,0.508450704,11.01183099
1430,15850.3,729,0.50979021,11.08412587
1440,16092.3,737,0.511805556,11.17520833
1450,16329.8,745,0.513793103,11.26193103
1460,16533.2,752,0.515068493,11.32410959
1470,16780.2,760,0.517006803,11.41510204
1480,17069.7,768,0.518918919,11.53358108
1490,17267.7,773,0.518791946,11.5890604
1500,17477.4,781,0.520666667,11.6516
1510,17665.7,788,0.521854305,11.69913907
1520,17859.8,793,0.521710526,11.74986842
1530,18104.4,801,0.523529412,11.83294118
1540,18173.3,803,0.521428571,11.80084416
1550,18440.5,812,0.523870968,11.89709677
1560,18688.4,819,0.525,11.97974359
1570,18960.7,828,0.527388535,12.07687898
1580,19151,834,0.527848101,12.12088608
1590,19305.5,839,0.527672956,12.1418239
1600,19591.3,848,0.53,12.2445625
1610,19762.3,854,0.530434783,12.2747205
1620,19933.7,860,0.530864198,12.30475309
1630,20191.1,867,0.53190184,12.38717791
1640,20354.4,872,0.531707317,12.41121951
1650,20492.1,877,0.531515152,12.41945455
1660,20626,882,0.531325301,12.4253012
1670,20715.5,884,0.529341317,12.40449102
1680,20735.3,887,0.52797619,12.34244048
1690,21090,896,0.530177515,12.47928994
1700,21325.5,903,0.531176471,12.54441176
1710,21495.5,909,0.531578947,12.57046784
1720,21669,915,0.531976744,12.59825581
1730,21880.7,921,0.532369942,12.64780347
1740,22179.3,928,0.533333333,12.74672414
1750,22409.2,935,0.534285714,12.80525714
1760,22568,940,0.534090909,12.82272727
1770,22766.4,946,0.534463277,12.86237288
1780,22911.7,951,0.534269663,12.87174157
1790,23060,955,0.533519553,12.88268156
1800,23244.2,960,0.533333333,12.91344444
1810,23523.9,969,0.535359116,12.99662983
1820,23827.7,978,0.537362637,13.09214286
1830,24061,985,0.538251366,13.14808743
1840,24345.4,993,0.539673913,13.23119565
1850,24559.7,999,0.54,13.27551351
1860,24760.2,1005,0.540322581,13.31193548
1870,24924.6,1010,0.540106952,13.3286631
1880,25007.5,1014,0.539361702,13.3018617
1890,25070.7,1017,0.538095238,13.26492063
1900,25375.5,1025,0.539473684,13.35552632
1910,25717.4,1034,0.541361257,13.46460733
1920,26002.4,1042,0.542708333,13.54291667
1930,26247.2,1050,0.544041451,13.59958549
1940,26580.8,1058,0.545360825,13.7014433
1950,26811.5,1065,0.546153846,13.74948718
1960,27021.6,1070,0.545918367,13.78653061
1970,27291.7,1078,0.547208122,13.85365482
1980,27505.4,1083,0.546969697,13.89161616
1990,27548.8,1086,0.545728643,13.84361809
2000,27702.1,1092,0.546,13.85105
2010,27931.1,1099,0.546766169,13.89606965
2020,28073.8,1104,0.546534653,13.89792079
2030,28288.2,1111,0.54729064,13.93507389
2040,28478.3,1118,0.548039216,13.95995098
2050,28678,1124,0.548292683,13.98926829
2060,29016.7,1133,0.55,14.0857767
2070,29152.6,1138,0.549758454,14.08338164
2080,29386.7,1146,0.550961538,14.12822115
2090,29629.7,1152,0.551196172,14.17688995
2100,29926.6,1161,0.552857143,14.2507619
2110,30156.8,1168,0.553554502,14.29232227
2120,30467.7,1177,0.555188679,14.3715566
2130,30618,1182,0.554929577,14.37464789
2140,30839.8,1189,0.555607477,14.4111215
2150,30986.5,1194,0.555348837,14.41232558
2160,31287.9,1204,0.557407407,14.48513889
2170,31361.1,1207,0.556221198,14.45211982
2180,31643.1,1215,0.55733945,14.51518349
2190,31876.7,1222,0.557990868,14.55557078
2200,32119,1228,0.558181818,14.59954545
2210,32358.3,1234,0.558371041,14.64176471
2220,32581.6,1240,0.558558559,14.6763964
2230,32924.8,1250,0.560538117,14.7644843
2240,33172.6,1258,0.561607143,14.80919643
2250,33431.5,1266,0.562666667,14.85844444
2260,33773.9,1276,0.56460177,14.94420354
2270,33968.4,1282,0.564757709,14.96405286
2280,34170.2,1288,0.564912281,14.98692982
2290,34274.1,1292,0.56419214,14.9668559
2300,34496.5,1299,0.564782609,14.99847826
2310,34786.3,1307,0.565800866,15.05900433
2320,34889.7,1311,0.565086207,15.03866379
2330,35271.8,1321,0.56695279,15.13811159
2340,35622.2,1331,0.568803419,15.22316239
2350,35886.6,1339,0.569787234,15.27089362
2360,36154,1346,0.570338983,15.31949153
2370,36455.7,1354,0.571308017,15.3821519
2380,36660.7,1360,0.571428571,15.40365546
2390,36893,1368,0.572384937,15.43640167
2400,37090.1,1374,0.5725,15.45420833
2410,37386.5,1383,0.573858921,15.51307054
2420,37626.7,1391,0.574793388,15.54822314
2430,37884.6,1399,0.575720165,15.59037037
2440,38093.8,1405,0.575819672,15.61221311
2450,38329.9,1413,0.576734694,15.64485714
2460,38591,1421,0.577642276,15.68739837
2470,38803.2,1428,0.578137652,15.70979757
2480,39049.3,1436,0.579032258,15.74568548
2490,39285.3,1442,0.579116466,15.77722892
2500,39475.4,1449,0.5796,15.79016
2510,39727.5,1457,0.580478088,15.82768924
2520,40012.8,1465,0.581349206,15.87809524
2530,40209.1,1472,0.581818182,15.8929249
2540,40535,1482,0.583464567,15.95866142
2550,40755.2,1489,0.583921569,15.98243137
2560,40978.2,1496,0.584375,16.00710938
2570,41294.2,1505,0.585603113,16.0677821
2580,41507.2,1511,0.585658915,16.08806202
2590,41733,1518,0.586100386,16.11312741
2600,41993.3,1526,0.586923077,16.15126923
2610,42223.3,1533,0.587356322,16.17750958
2620,42328.4,1538,0.587022901,16.15587786
2630,42545.6,1543,0.586692015,16.17703422
2640,42749.1,1549,0.586742424,16.19284091
2650,42974.5,1554,0.586415094,16.21679245
2660,43252.7,1560,0.586466165,16.26041353
2670,43554.5,1569,0.587640449,16.31254682
2680,43717.8,1575,0.587686567,16.31261194
2690,43982.6,1582,0.588104089,16.35040892
2700,44162.3,1587,0.587777778,16.35640741
2710,44438.4,1596,0.588929889,16.39793358
2720,44763.4,1605,0.590073529,16.45713235
2730,44945.9,1611,0.59010989,16.46369963
2740,45259.6,1620,0.591240876,16.51810219
2750,45533.1,1628,0.592,16.55749091
2760,45902.7,1638,0.593478261,16.63141304
2770,46182.9,1646,0.594223827,16.67252708
2780,46397.7,1652,0.594244604,16.68982014
2790,46636.6,1660,0.594982079,16.71562724
2800,46829.5,1666,0.595,16.72482143
2810,47018.3,1672,0.595017794,16.7324911
2820,47134.9,1675,0.593971631,16.71450355
2830,47405.4,1683,0.594699647,16.75102473
2840,47621,1687,0.594014085,16.76795775
2850,47867.3,1694,0.594385965,16.79554386
2860,48086.7,1701,0.594755245,16.81353147
2870,48360.5,1709,0.595470383,16.85034843
2880,48616.8,1717,0.596180556,16.88083333
2890,48938.7,1726,0.597231834,16.93380623
2900,49156.9,1733,0.597586207,16.95065517
2910,49485.3,1742,0.59862543,17.00525773
2920,49713.6,1749,0.598972603,17.02520548
2930,49959.3,1756,0.599317406,17.05095563
2940,50265.4,1765,0.600340136,17.09707483
2950,50535.3,1773,0.601016949,17.13061017
2960,50880.9,1783,0.602364865,17.18949324
2970,51208.3,1792,0.603367003,17.24185185
2980,51501.2,1801,0.604362416,17.28228188
2990,51695.3,1807,0.604347826,17.28939799
3000,52046.1,1817,0.605666667,17.3487
3010,52385.6,1826,0.606644518,17.40385382
3020,52606.5,1831,0.606291391,17.41937086
3030,52793.8,1837,0.606270627,17.42369637
3040,52992.3,1843,0.60625,17.43167763
3050,53186.1,1849,0.606229508,17.43806557
3060,53421.4,1856,0.606535948,17.45797386
3070,53607.2,1861,0.606188925,17.46162866
3080,53836.9,1868,0.606493506,17.47951299
3090,54169.2,1877,0.607443366,17.53048544
3100,54517.1,1887,0.608709677,17.58616129
3110,54830.7,1896,0.609646302,17.63045016
3120,55095.9,1904,0.61025641,17.65894231
3130,55460.7,1913,0.611182109,17.71907348
3140,55731.3,1921,0.611783439,17.74882166
3150,56051.6,1929,0.612380952,17.79415873
3160,56407,1938,0.613291139,17.85031646
3170,56667.8,1946,0.613880126,17.8762776
3180,56929,1953,0.614150943,17.90220126
3190,57130,1958,0.613793103,17.90909091
3200,57371.5,1965,0.6140625,17.92859375
3210,57640.4,1973,0.614641745,17.9565109
3220,58008.1,1983,0.615838509,18.01493789
3230,58264.6,1990,0.616099071,18.03857585
3240,58558.7,1999,0.616975309,18.07367284
3250,58778.6,2005,0.616923077,18.08572308
3260,58915.8,2010,0.616564417,18.07233129
3270,59180.7,2019,0.617431193,18.09807339
3280,59444.8,2027,0.617987805,18.12341463
3290,59742,2035,0.618541033,18.15866261
3300,60006,2043,0.619090909,18.18363636
3310,60201,2048,0.618731118,18.18761329
3320,60415.8,2054,0.618674699,18.19753012
3330,60641.9,2062,0.619219219,18.21078078
3340,60930.1,2070,0.619760479,18.24254491
3350,61227.2,2079,0.620597015,18.27677612
3360,61505.2,2088,0.621428571,18.30511905
3370,61666.5,2094,0.621364985,18.29866469
3380,61970.4,2103,0.622189349,18.33443787
3390,62207.1,2110,0.622418879,18.35017699
3400,62476.4,2118,0.622941176,18.37541176
3410,62686.2,2126,0.623460411,18.38304985
3420,62952.2,2135,0.624269006,18.40707602
3430,63223.6,2142,0.624489796,18.43253644
3440,63449,2149,0.624709302,18.44447674
3450,63745.5,2158,0.625507246,18.47695652
3460,63999.1,2167,0.626300578,18.49684971
3470,64252.8,2175,0.626801153,18.51665706
3480,64441.1,2181,0.626724138,18.51755747
3490,64722.4,2189,0.62722063,18.54510029
3500,64885.9,2194,0.626857143,18.53882857
3510,64870.8,2195,0.625356125,18.4817094
3520,65101.7,2202,0.625568182,18.49480114
3530,65374.4,2210,0.626062323,18.51966006
3540,65677.3,2219,0.626836158,18.5529096
3550,65870.3,2225,0.626760563,18.55501408
3560,66213.8,2234,0.62752809,18.59938202
3570,66404.4,2240,0.62745098,18.60067227
3580,66506.3,2244,0.626815642,18.57717877
3590,66777.2,2252,0.62729805,18.60089136
3600,67038.7,2260,0.627777778,18.62186111
3610,67314.3,2268,0.628254848,18.6466205
3620,67543,2274,0.628176796,18.65828729
3630,67793.2,2280,0.628099174,18.67581267
3640,68057.7,2288,0.628571429,18.69717033
3650,68388.9,2298,0.629589041,18.73668493
3660,68735.7,2307,0.630327869,18.7802459
3670,68897.5,2313,0.630245232,18.77316076
3680,69228.7,2322,0.630978261,18.81214674
3690,69545.1,2331,0.631707317,18.84691057
3700,69842.4,2340,0.632432432,18.87632432
3710,70090.9,2346,0.632345013,18.89242588
3720,70271.4,2352,0.632258065,18.89016129
3730,70465.4,2358,0.632171582,18.89152815
3740,70798.1,2366,0.632620321,18.92997326
3750,71148.4,2376,0.6336,18.97290667
3760,71411.8,2384,0.634042553,18.9925
3770,71772.8,2394,0.635013263,19.03787798
3780,72047.8,2402,0.635449735,19.06026455
3790,72238.4,2409,0.635620053,19.06026385
3800,72270.9,2413,0.635,19.01865789
3810,72500.8,2421,0.635433071,19.02908136
3820,72745,2429,0.635863874,19.04319372
3830,73019.7,2437,0.636292428,19.06519582
3840,73341.7,2446,0.636979167,19.09940104
3850,73599.8,2453,0.637142857,19.11683117
3860,73846.5,2460,0.637305699,19.13121762
3870,74126.1,2469,0.637984496,19.15403101
3880,74362.4,2476,0.63814433,19.16556701
3890,74666.1,2484,0.638560411,19.19437018
3900,75017.2,2494,0.639487179,19.23517949
3910,75323.2,2503,0.640153453,19.26424552
3920,75668.7,2512,0.640816327,19.3032398
3930,75901.6,2518,0.640712468,19.31338422
3940,76145.5,2525,0.640862944,19.32626904
3950,76324.9,2531,0.640759494,19.32275949
3960,76551.5,2538,0.640909091,19.33118687
3970,76755.6,2545,0.641057935,19.33390428
3980,76919.1,2549,0.640452261,19.32640704
3990,77034.2,2554,0.640100251,19.30681704
4000,77296.7,2563,0.64075,19.324175
4010,77456.7,2568,0.640399002,19.31588529
4020,77637.1,2574,0.640298507,19.31271144
4030,77811.9,2580,0.640198511,19.30816377
4040,78037.8,2588,0.640594059,19.31628713
4050,78241.2,2594,0.640493827,19.31881481
4060,78453.4,2602,0.6408867,19.32349754
4070,78690.3,2610,0.641277641,19.33422604
4080,78867.2,2616,0.641176471,19.33019608
4090,79052.5,2623,0.641320293,19.32823961
4100,79202.6,2629,0.641219512,19.31770732
4110,79343.7,2634,0.640875912,19.3050365
4120,79565.6,2641,0.641019417,19.31203883
4130,79840.8,2650,0.641646489,19.33191283
4140,80059.7,2657,0.64178744,19.33809179
4150,80234.1,2663,0.641686747,19.33351807
4160,80415.2,2669,0.641586538,19.33057692
4170,80640.4,2677,0.641966427,19.33822542
4180,80953.9,2687,0.642822967,19.36696172
4190,81183.8,2694,0.642959427,19.37560859
4200,81430.3,2702,0.643333333,19.38816667
4210,81645.5,2709,0.643467933,19.3932304
4220,81792.6,2714,0.643127962,19.3821327
4230,81888.4,2719,0.642789598,19.35895981
4240,82183.3,2728,0.643396226,19.38285377
4250,82340.9,2734,0.643294118,19.37432941
4260,82572.7,2742,0.643661972,19.38326291
4270,82836.7,2749,0.643793911,19.39969555
4280,83167.5,2759,0.644626168,19.43165888
4290,83388.5,2767,0.644988345,19.43787879
4300,83578.6,2773,0.644883721,19.43688372
4310,83815.8,2781,0.645243619,19.44682135
4320,84010.8,2786,0.644907407,19.44694444
4330,84160.4,2792,0.644803695,19.43658199
4340,84305.5,2797,0.644470046,19.42523041
4350,84548.1,2804,0.644597701,19.43634483
4360,84656,2809,0.644266055,19.41651376
4370,84904.8,2817,0.644622426,19.42901602
4380,85180.4,2825,0.644977169,19.44757991
4390,85483.8,2834,0.645558087,19.4723918
4400,85795.9,2843,0.646136364,19.49906818
4410,85972.8,2849,0.646031746,19.49496599
4420,86025.4,2851,0.645022624,19.46276018
4430,86187.6,2856,0.64469526,19.45544018
4440,86224.9,2858,0.643693694,19.42002252
4450,86514.5,2867,0.644269663,19.44146067
4460,86797.2,2875,0.644618834,19.46125561
4470,87011.4,2882,0.644742729,19.46563758
4480,87316.3,2890,0.645089286,19.49024554
4490,87547.1,2897,0.645211581,19.49824053
4500,87829.2,2906,0.645777778,19.5176
4510,88089.9,2913,0.645898004,19.5321286
4520,88398.7,2921,0.646238938,19.55723451
4530,88719.8,2930,0.646799117,19.58494481
4540,89026.5,2938,0.647136564,19.60936123
4550,89275.6,2945,0.647252747,19.62101099
4560,89458.9,2952,0.647368421,19.61817982
4570,89702.9,2962,0.648140044,19.62864333
4580,89890.2,2969,0.648253275,19.62668122
4590,90201.6,2979,0.649019608,19.65176471
4600,90424.4,2987,0.649347826,19.65747826
4610,90625.8,2994,0.649457701,19.65852495
4620,90805.1,3000,0.649350649,19.65478355
4630,90925.2,3005,0.649028078,19.63827214
4640,91207.7,3014,0.649568966,19.6568319
4650,91471.5,3023,0.650107527,19.67129032
4660,91735.4,3031,0.650429185,19.68570815
4670,91907.7,3037,0.650321199,19.68044968
4680,92109.2,3044,0.65042735,19.68145299
4690,92291.4,3050,0.650319829,19.67833689
4700,92531.8,3059,0.650851064,19.68761702
4710,92711.3,3063,0.650318471,19.68392781
4720,92992.5,3072,0.650847458,19.70180085
4730,93248.9,3081,0.651374207,19.71435518
4740,93528.5,3090,0.651898734,19.73175105
4750,93760.2,3098,0.652210526,19.73898947
4760,94081.2,3108,0.652941176,19.76495798
4770,94321.5,3116,0.653249476,19.77389937
4780,94578.5,3125,0.65376569,19.78629707
4790,94788.7,3132,0.653862213,19.78887265
4800,94935.3,3136,0.653333333,19.7781875
4810,95147.1,3143,0.653430353,19.78110187
4820,95369.3,3149,0.653319502,19.78616183
4830,95593.2,3157,0.653623188,19.7915528
4840,95840.3,3165,0.65392562,19.80171488
4850,96049.1,3172,0.654020619,19.80393814
4860,96280.3,3178,0.653909465,19.81076132
4870,96557.7,3185,0.654004107,19.82704312
4880,96777.8,3192,0.654098361,19.83151639
4890,96960.3,3196,0.653578732,19.82828221
4900,97234.6,3204,0.653877551,19.84379592
4910,97406,3209,0.653564155,19.83828921
4920,97713.2,3218,0.654065041,19.8604065
4930,97986.1,3226,0.654361055,19.87547667
4940,98189.8,3231,0.654048583,19.87647773
4950,98538.6,3240,0.654545455,19.90678788
4960,98817.8,3247,0.654637097,19.92294355
4970,99061,3253,0.654527163,19.93179074
4980,99287.3,3259,0.654417671,19.93720884
4990,99415.6,3262,0.653707415,19.92296593
5000,99598.2,3267,0.6534,19.91964
5010,99792.2,3274,0.653493014,19.91860279
5020,100046.9,3282,0.653784861,19.92966135
5030,100263,3289,0.65387674,19.93300199
5040,100525.2,3296,0.653968254,19.94547619
5050,100734.1,3302,0.653861386,19.94734653
5060,100960.9,3309,0.653952569,19.95274704
5070,101091.4,3313,0.653451677,19.93913215
5080,101441.2,3322,0.653937008,19.96874016
5090,101727.7,3329,0.654027505,19.98579568
5100,101996.6,3337,0.654313725,19.99933333
5110,102129.4,3342,0.654011742,19.98618395
5120,102422.1,3351,0.654492188,20.00431641
5130,102568.9,3355,0.653996101,19.99393762
5140,102933.2,3365,0.654669261,20.0259144
5150,103229.6,3374,0.655145631,20.04458252
5160,103379.2,3379,0.654844961,20.03472868
5170,103613,3385,0.654738878,20.04119923
5180,103838.9,3393,0.655019305,20.04611969
5190,104159.5,3402,0.655491329,20.06926782
5200,104256.6,3407,0.655192308,20.04934615
5210,104566.7,3416,0.655662188,20.07038388
5220,104776.7,3422,0.655555556,20.07216475
5230,105028.4,3429,0.655640535,20.08191205
5240,105283.9,3436,0.655725191,20.09234733
5250,105529.7,3444,0.656,20.10089524
5260,105752.5,3450,0.655893536,20.10503802
5270,105974,3456,0.655787476,20.10891841
5280,106255.2,3462,0.655681818,20.12409091
5290,106423.5,3468,0.65557656,20.11786389
5300,106503.5,3472,0.65509434,20.095
5310,106686.6,3478,0.654990584,20.09163842
5320,106847.3,3484,0.654887218,20.08407895
5330,107092.6,3492,0.655159475,20.09242026
5340,107337.6,3500,0.655430712,20.10067416
5350,107585.6,3508,0.655700935,20.10945794
5360,107846,3516,0.655970149,20.12052239
5370,108191.2,3526,0.656610801,20.14733706
5380,108521.9,3536,0.657249071,20.17135688
5390,108764.5,3544,0.657513915,20.17894249
5400,109001.7,3551,0.657592593,20.1855
5410,109229.1,3557,0.657486137,20.19022181
5420,109370.7,3562,0.657195572,20.17909594
5430,109503.1,3566,0.656721915,20.16631676
5440,109572.8,3569,0.656066176,20.14205882
5450,109740.6,3575,0.655963303,20.13588991
5460,109972.3,3582,0.656043956,20.14144689
5470,110231.9,3589,0.656124314,20.1520841
5480,110458,3597,0.656386861,20.15656934
5490,110670,3605,0.656648452,20.15846995
5500,110863.2,3610,0.656363636,20.15694545
5510,111068.5,3616,0.656261343,20.1576225
5520,111338.5,3624,0.656521739,20.17001812
5530,111501.1,3629,0.656238698,20.16294756
5540,111719.1,3636,0.65631769,20.16590253
5550,111814.3,3641,0.656036036,20.14672072
5560,112046,3649,0.656294964,20.15215827
5570,112300.7,3658,0.656732496,20.16170557
5580,112453.3,3665,0.656810036,20.15292115
5590,112749.3,3673,0.65706619,20.16982111
5600,112952.4,3679,0.656964286,20.17007143
5610,113097.9,3685,0.656862745,20.16005348
5620,113307.5,3692,0.656939502,20.16147687
5630,113592,3701,0.657371226,20.17619893
5640,113829.5,3709,0.657624113,20.18253546
5650,114188.3,3718,0.658053097,20.21031858
5660,114515,3728,0.658657244,20.23233216
5670,114785.5,3735,0.658730159,20.24435626
5680,114956.3,3742,0.658802817,20.23878521
5690,115237.1,3752,0.65940246,20.25256591
5700,115555.4,3762,0.66,20.27287719
5710,115815.1,3770,0.660245184,20.28285464
5720,115942.5,3774,0.65979021,20.26966783
5730,116108.9,3779,0.659511344,20.26333333
5740,116342.4,3784,0.659233449,20.2687108
5750,116647.9,3793,0.659652174,20.2865913
5760,116813.1,3800,0.659722222,20.28005208
5770,117037.5,3807,0.659792028,20.28379549
5780,117210.3,3813,0.659688581,20.27859862
5790,117399.6,3820,0.659758204,20.27626943
5800,117639.2,3827,0.659827586,20.28262069
5810,117901.8,3833,0.659724613,20.29290878
5820,118089.7,3840,0.659793814,20.29032646
5830,118342.8,3848,0.660034305,20.29893654
5840,118568.1,3855,0.66010274,20.30275685
5850,118883.9,3864,0.660512821,20.32203419
5860,119060.9,3870,0.660409556,20.31755973
5870,119324.3,3878,0.660647359,20.32781942
5880,119618.5,3887,0.661054422,20.34328231
5890,119928.6,3896,0.661460102,20.36139219
5900,120237.6,3905,0.661864407,20.37925424
5910,120580.2,3915,0.662436548,20.40274112
5920,120784.4,3920,0.662162162,20.40277027
5930,120920.8,3924,0.661720067,20.39136594
5940,121234.7,3933,0.662121212,20.40988215
5950,121397.6,3938,0.661848739,20.40295798
5960,121615.1,3944,0.661744966,20.40521812
5970,121736.5,3948,0.661306533,20.39137353
5980,122033.8,3955,0.661371237,20.40698997
5990,122287.1,3963,0.661602671,20.41520868
6000,122599.4,3972,0.662,20.43323333
6010,122866.5,3980,0.662229617,20.4436772
6020,123044.3,3986,0.662126246,20.43925249
6030,123294.6,3993,0.662189055,20.44686567
6040,123522.4,4000,0.662251656,20.45072848
6050,123728.7,4006,0.66214876,20.45102479
6060,123948.1,4012,0.662046205,20.45348185
6070,124215.3,4019,0.662108731,20.4638056
6080,124516.6,4027,0.662335526,20.47970395
6090,124675.1,4032,0.662068966,20.47210181
6100,124980.9,4041,0.662459016,20.48867213
6110,125271.3,4050,0.662847791,20.50266776
6120,125563.9,4059,0.663235294,20.51697712
6130,125877,4068,0.663621533,20.53458401
6140,126188.3,4077,0.664006515,20.55184039
6150,126458.4,4085,0.664227642,20.56234146
6160,126661.2,4090,0.663961039,20.56188312
6170,126904.2,4097,0.664019449,20.56794165
6180,127062.4,4103,0.663915858,20.5602589
6190,127287.9,4109,0.663812601,20.56347334
6200,127493.2,4116,0.663870968,20.56341935
6210,127681.1,4123,0.663929147,20.56056361
6220,127988.8,4133,0.664469453,20.57697749
6230,128088.9,4138,0.664205457,20.56001605
6240,128302.1,4146,0.664423077,20.56123397
6250,128468.8,4152,0.66432,20.555008
6260,128619.5,4157,0.664057508,20.54624601
6270,128735.4,4162,0.663795853,20.53196172
