0,-3.2079999999999984,0.0
100,-492.2839999999937,0.0
200,-266.1929999999954,0.0
300,-96.01600000001709,0.0
400,-68.16000000000844,0.0
500,-57.079999999995344,0.0
600,-53.647000000029806,0.0
700,-56.2250000000342,0.0
800,-62.78300000006115,0.0
900,-74.52800000002098,0.0
1000,-48.66800000002098,0.0
1100,-58.79100000003004,0.0
1200,-76.8940000000372,0.0
1300,-54.48200000004406,0.0
1400,-61.0380000000092,0.0
1500,-70.3950000000291,0.0
1600,-64.08700000003736,0.0
1700,-60.510999999999186,0.0
1800,-83.38300000001036,0.0
1900,-74.72899999991671,0.0
2000,-103.95499999992927,0.0
2100,-54.3540000000401,0.0
2200,-77.49300000003045,0.0
2300,-55.31899999998073,0.0
2400,-68.68199999992532,0.0
2500,-65.18799999996146,0.0
2600,-73.8529999999961,0.0
2700,-59.87299999996525,0.0
2800,-58.685000000024445,0.0
2900,-91.63399999989866,0.0
3000,-70.89100000007457,0.0
3100,-78.49100000016043,0.0
3200,-70.72900000009336,0.0
3300,-85.02900000005437,0.0
3400,-71.05500000000232,0.0
3500,-69.91599999997823,0.0
3600,-83.59400000015914,0.0
3700,-74.0860000000574,0.0
3800,-60.27600000001607,0.0
3900,-95.50300000014016,0.0
4000,-87.36700000009151,0.0
4100,-86.84600000003586,0.0
4200,-82.50500000006461,0.0
4300,-67.28099999997124,0.0
4400,-112.3510000000504,0.0
4500,-69.7060000000411,0.0
4600,-81.5750000001816,0.0
4700,-90.32400000019697,0.0
4800,-64.61100000022037,0.0
4900,-59.173000000114556,0.0
5000,-78.89100000007078,0.0
5100,-59.01599999998696,0.0
5200,-60.830000000068104,0.0
5300,-58.75300000021642,0.0
5400,-65.9099999999517,0.0
5500,-56.579000000045056,0.0
5600,-84.79000000012282,0.0
5700,-68.49400000001188,0.0
5800,-61.84100000006961,0.0
5900,-72.22700000007637,0.0
6000,-63.59800000006566,0.0
6100,-58.50500000002096,0.0
6200,-49.98900000010966,0.0
6300,-53.92400000002817,0.0
6400,-50.54100000016391,0.0
6500,-61.20900000004272,0.0
6600,-78.76600000006088,0.0
6700,-66.05699999933945,0.0
6800,-81.17899999981746,0.0
6900,-60.821999999755064,0.0
7000,-58.26099999986822,0.0
7100,-58.36299999952316,0.0
7200,-56.17599999996601,0.0
7300,-50.219999999597206,0.0
7400,-51.42599999945843,0.0
7500,-53.94599999933504,0.0
7600,-62.171999999645635,0.0
7700,-51.06399999968358,0.0
7800,-60.478000000035394,0.0
7900,-45.95499999948893,0.0
8000,-48.072999999588355,0.0
8100,-44.274999999704306,0.0
8200,-48.55599999929545,0.0
8300,-54.56999999953667,0.0
8400,-59.746000000077764,0.0
8500,-58.950999999860066,0.0
8600,-51.509999999447025,0.0
8700,-59.36699999971432,0.0
8800,-56.4819999994745,0.0
8900,-50.17699999986216,0.0
9000,-87.68300000010524,0.0
9100,-67.86800000001443,0.0
9200,-56.29399999956717,0.0
9300,-69.80400000023772,0.0
9400,-51.795999999525954,0.0
9500,-51.585999999749475,0.0
9600,-62.384999999729914,0.0
9700,-61.63100000005332,0.0
9800,-64.49699999997509,0.0
9900,-62.60800000006566,0.0
10000,-48.63199999945238,0.0
