0,-2.1959999999999993,0.0
50,-113.92199999999994,0.02
100,-100.79199999999952,0.04
150,-69.70600000000053,0.02
200,-62.097999999999374,0.12
250,-75.63000000000044,0.04
300,-62.15400000000074,0.24
350,-56.13399999999972,0.12
400,-68.4080000000004,0.2
450,-69.83000000000021,0.12
500,-78.39000000000567,0.06
550,-88.4939999999982,0.08
600,-64.68599999999743,0.24
650,-70.23399999999819,0.3
700,-56.25799999999683,0.26
750,-75.70799999999844,0.18
800,-81.66999999999854,0.18
850,-57.33800000000003,0.34
900,-68.14400000000212,0.18
950,-59.46600000000704,0.38
1000,-82.20399999999877,0.24
1050,-79.83000000000291,0.14
1100,-63.2080000000025,0.32
1150,-45.26400000000285,0.44
1200,-69.86000000000524,0.34
1250,-68.45399999999907,0.26
1300,-48.02200000000186,0.5
1350,-45.380000000004365,0.28
1400,-51.18400000000227,0.22
1450,-70.4920000000042,0.24
1500,-38.938000000003086,0.52
1550,-47.22800000000367,0.38
1600,-53.99000000000146,0.32
1650,-54.350000000002616,0.42
1700,-39.12800000000047,0.42
1750,-42.98600000000151,0.4
1800,-47.1640000000078,0.4
1850,-57.608000000000466,0.34
1900,-59.3900000000064,0.3
1950,-49.75200000000477,0.34
2000,-36.606000000007334,0.48
2050,-40.832000000006516,0.42
2100,-41.60400000000314,0.4
2150,-45.70400000001857,0.44
2200,-37.64000000000349,0.42
2250,-35.49800000001502,0.5
2300,-36.08000000002095,0.52
2350,-43.718000000002796,0.4
2400,-47.330000000013385,0.44
2450,-46.07600000001025,0.44
2500,-25.764000000013038,0.56
2550,-38.05000000001688,0.46
2600,-21.588000000009195,0.52
2650,-35.63000000000524,0.46
2700,-31.284000000011293,0.5
2750,-45.63000000002386,0.38
2800,-47.548000000022,0.56
2850,-45.56800000000745,0.5
2900,-32.12200000000303,0.56
2950,-25.687999999999885,0.52
3000,-42.29400000001188,0.56
3050,-24.726000000022466,0.58
3100,-33.878000000031896,0.52
3150,-23.368000000014437,0.58
3200,-32.59800000002084,0.44
3250,-35.06000000001164,0.56
3300,-42.02200000000419,0.56
3350,-30.718000000016183,0.6
3400,-29.940000000012223,0.54
3450,-13.036000000007917,0.78
3500,-22.52800000002724,0.58
3550,-45.014000000011876,0.46
3600,-24.518000000028405,0.56
3650,-35.704000000010126,0.58
3700,-43.240000000038414,0.48
3750,-11.642000000018161,0.6
3800,-32.21200000001816,0.5
3850,-29.184000000023516,0.48
3900,-31.82200000003446,0.52
3950,-24.828000000023167,0.6
4000,-36.50200000002282,0.52
4050,-17.2800000000227,0.48
4100,-15.706000000014901,0.6
4150,-26.310000000017464,0.62
4200,-26.434000000029336,0.6
4250,-9.450000000033178,0.72
4300,-26.190000000023282,0.56
4350,-43.5020000000135,0.52
4400,-40.55400000001828,0.52
4450,-12.988000000023167,0.66
4500,-45.516000000010244,0.44
4550,-30.40000000002794,0.4
4600,-30.02000000000524,0.54
4650,-34.136000000037605,0.48
4700,-38.92600000001665,0.42
4750,-14.124000000008381,0.58
4800,-39.45400000001653,0.44
4850,-24.620000000023282,0.5
4900,-12.794000000035158,0.48
4950,-33.278000000011524,0.5
5000,-13.486000000024797,0.56
5050,-16.76600000001432,0.62
5100,-33.77800000002259,0.44
5150,-28.894000000017694,0.56
5200,-11.190000000022701,0.56
5250,-20.956000000028872,0.6
5300,-20.358000000028404,0.52
5350,-10.08400000002759,0.6
5400,-36.55600000002538,0.48
5450,-9.71000000003376,0.6
5500,-25.014000000033413,0.52
5550,-48.9840000000305,0.5
5600,-26.30600000000559,0.6
5650,-9.260000000026775,0.56
5700,-25.266000000027706,0.6
5750,-18.110000000026776,0.7
5800,-38.76600000001141,0.5
5850,-29.524000000014784,0.42
5900,-25.664000000027592,0.54
5950,-12.376000000023632,0.58
6000,-16.65400000003283,0.46
6050,-26.386000000027124,0.46
6100,-31.32800000002142,0.44
6150,-10.69600000002014,0.58
6200,-43.542000000016415,0.52
6250,-12.278000000031316,0.6
6300,-13.474000000035739,0.58
6350,-26.862000000008265,0.52
6400,-24.99600000000908,0.62
6450,-30.812000000005355,0.68
6500,-19.636000000029455,0.6
6550,-21.462000000035623,0.46
6600,-22.746000000038766,0.52
6650,-7.852000000027474,0.64
6700,-27.32600000005332,0.46
6750,-25.326000000031783,0.42
6800,-38.63399999993504,0.48
6850,-36.579999999959256,0.5
6900,-33.17399999995134,0.46
6950,-36.457999999965544,0.44
7000,-8.173999999946682,0.6
7050,-26.49399999992922,0.44
7100,-23.94999999995576,0.46
7150,-15.945999999945052,0.68
7200,-27.073999999983936,0.6
7250,-34.94599999998347,0.34
7300,-12.993999999936204,0.44
7350,-13.613999999930384,0.66
7400,-21.321999999989057,0.62
7450,-22.469999999948776,0.56
7500,-28.21599999996135,0.42
7550,-34.8999999999383,0.56
7600,-14.141999999934342,0.58
7650,-27.70599999993341,0.64
7700,-23.83199999995064,0.48
7750,-22.519999999941792,0.48
7800,-18.377999999957392,0.56
7850,-30.585999999945052,0.46
7900,-9.349999999961582,0.6
7950,-19.235999999952035,0.56
8000,-17.58399999994086,0.48
8050,-25.351999999955297,0.5
8100,-11.263999999947846,0.58
8150,-27.0979999999539,0.46
8200,-28.537999999952735,0.52
8250,-9.085999999950873,0.46
8300,-33.64999999992433,0.56
8350,-13.22399999992689,0.54
8400,-20.693999999950176,0.4
8450,-11.911999999943655,0.48
8500,-23.041999999947148,0.54
8550,-20.841999999915714,0.42
8600,-16.43599999994389,0.62
8650,-29.157999999958555,0.5
8700,-32.91199999995064,0.52
8750,-13.193999999952503,0.42
8800,-23.779999999941793,0.56
8850,-29.179999999951107,0.46
8900,-9.699999999915017,0.46
8950,-12.137999999927125,0.6
9000,-29.62999999993248,0.38
9050,-30.055999999907797,0.36
9100,-11.711999999959954,0.54
